        59   370.7161     0.0000 4.1013e-01 -1.5627e-01 3.3763e-01 -1.2904e-01
        60   309.6221     0.0000 3.9396e-01 -2.0769e-01 3.2571e-01 -1.5696e-01
        61   107.8385     0.0000 4.4486e-01 -2.1151e-01 3.6184e-01 -1.6385e-01
        62   159.8084     0.0000 4.2747e-01 -1.8694e-01 3.4832e-01 -1.5354e-01
        63   441.1371     0.0000 4.5024e-01 -1.8286e-01 3.7327e-01 -1.4755e-01
        64   814.3235     0.0000 4.4982e-01 -1.8545e-01 3.7231e-01 -1.4703e-01
        65   570.5764     0.0000 4.3374e-01 -1.8765e-01 3.5691e-01 -1.5107e-01
        66   150.4033     0.0000 3.9977e-01 -1.8756e-01 3.2600e-01 -1.5320e-01
        67   192.6289     0.0000 4.0981e-01 -1.6985e-01 3.3611e-01 -1.3197e-01
        68   633.8184     0.0000 4.3587e-01 -1.9957e-01 3.6182e-01 -1.5740e-01
        69   443.0502     0.0000 4.4259e-01 -1.8974e-01 3.6193e-01 -1.4769e-01
        70   278.1146     0.0000 4.3510e-01 -1.9294e-01 3.5598e-01 -1.5498e-01
        71    25.9066     0.0000 3.8743e-01 -2.1151e-01 3.1596e-01 -1.6627e-01
        72   192.1565     0.0000 4.3435e-01 -1.8049e-01 3.5633e-01 -1.4669e-01
        73   176.6726     0.0000 4.1318e-01 -2.1845e-01 3.3875e-01 -1.6366e-01
        74   316.9097     0.0000 4.3114e-01 -1.9287e-01 3.5466e-01 -1.5034e-01
        75   733.9032     0.0000 4.5947e-01 -1.8927e-01 3.8210e-01 -1.4909e-01
        76   476.6466     0.0000 4.5280e-01 -2.0831e-01 3.7419e-01 -1.6684e-01
        77   138.4977     0.0000 4.1596e-01 -2.1072e-01 3.3607e-01 -1.6736e-01
        78   422.7811     0.0000 4.3164e-01 -2.0098e-01 3.5689e-01 -1.6105e-01
        79    64.2048     0.0000 3.6997e-01 -1.8287e-01 3.0361e-01 -1.4275e-01
        80   147.4739     0.0000 3.8499e-01 -1.6947e-01 3.0906e-01 -1.3550e-01
        81   729.5590     0.0000 4.6533e-01 -1.8559e-01 3.8397e-01 -1.5002e-01
        82  1007.3070     0.0000 4.3337e-01 -2.0265e-01 3.5994e-01 -1.4789e-01
        83   518.2588     0.0000 4.5393e-01 -1.5710e-01 3.7393e-01 -1.3000e-01
        84   359.7795     0.0000 4.4224e-01 -2.1097e-01 3.6206e-01 -1.6208e-01
        85   610.9325     0.0000 4.0907e-01 -1.8943e-01 3.3611e-01 -1.4408e-01
        86   169.5910     0.0000 4.1086e-01 -1.8126e-01 3.3576e-01 -1.4184e-01
        87   369.4711     0.0000 4.1715e-01 -1.8119e-01 3.3924e-01 -1.4249e-01
        88   194.9919     0.0000 4.1706e-01 -1.8447e-01 3.4135e-01 -1.4766e-01
        89   288.0094     0.0000 4.1276e-01 -1.8837e-01 3.4194e-01 -1.5205e-01
        90   568.4875     0.0000 4.2083e-01 -1.6446e-01 3.4482e-01 -1.2925e-01
        91   534.3672     0.0000 4.1245e-01 -1.7599e-01 3.3765e-01 -1.3340e-01
        92   326.3228     0.0000 4.2735e-01 -1.8176e-01 3.5215e-01 -1.4598e-01
        93   586.8434     0.0000 4.5904e-01 -1.9250e-01 3.8378e-01 -1.5673e-01
        94   177.1702     0.0000 4.0699e-01 -1.8505e-01 3.3001e-01 -1.4120e-01
        95   358.0637     0.0000 4.5456e-01 -1.6998e-01 3.7202e-01 -1.3891e-01
        96   163.6145     0.0000 4.0778e-01 -1.8246e-01 3.2582e-01 -1.5008e-01
        97   382.8551     0.0000 4.2420e-01 -1.7867e-01 3.4888e-01 -1.3929e-01
        98    46.1841     0.0000 3.9563e-01 -2.0572e-01 3.2270e-01 -1.6292e-01
        99  1163.0536     0.0000 4.2392e-01 -2.2007e-01 3.4752e-01 -1.5468e-01
       100   183.0536     0.0000 4.2836e-01 -1.8510e-01 3.5111e-01 -1.4802e-01
       101   224.7634     0.0000 4.1991e-01 -1.6928e-01 3.4413e-01 -1.3764e-01
       102   768.2693     0.0000 4.6193e-01 -2.0222e-01 3.7967e-01 -1.5838e-01
       103   524.7240     0.0000 4.2721e-01 -2.0184e-01 3.5351e-01 -1.5766e-01
       104   396.9069     0.0000 4.6001e-01 -1.8094e-01 3.8291e-01 -1.4870e-01
       105    48.4007     0.0000 4.2770e-01 -2.0544e-01 3.5140e-01 -1.6307e-01
       106  1126.2389     0.0000 4.1441e-01 -2.1495e-01 3.4009e-01 -1.4945e-01
       107   214.9333     0.0000 4.3081e-01 -1.8946e-01 3.5142e-01 -1.5516e-01
       108   208.5095     0.0000 4.0258e-01 -2.1141e-01 3.2872e-01 -1.6122e-01
       109   340.1963     0.0000 3.9710e-01 -1.6328e-01 3.2411e-01 -1.3160e-01
       110   190.7654     0.0000 4.3801e-01 -1.6573e-01 3.5546e-01 -1.3516e-01
       111   108.1350     0.0000 3.7307e-01 -2.0452e-01 3.0604e-01 -1.5520e-01
       112   398.5732     0.0000 3.9514e-01 -2.3473e-01 3.2183e-01 -1.7532e-01
       113   474.0207     0.0000 4.4705e-01 -2.1408e-01 3.7069e-01 -1.6675e-01
       114   687.1357     0.0000 4.3119e-01 -1.8763e-01 3.5751e-01 -1.4681e-01
       115   601.3802     0.0000 4.6577e-01 -1.7114e-01 3.8145e-01 -1.4913e-01
       116   545.2243     0.0000 4.3387e-01 -2.0520e-01 3.5477e-01 -1.5896e-01
       117   902.7307     0.0000 4.6353e-01 -2.2554e-01 3.8284e-01 -1.7040e-01
       118   231.7615     0.0000 3.7549e-01 -1.9506e-01 3.0690e-01 -1.5210e-01
       119   513.0986     0.0000 4.1404e-01 -2.0528e-01 3.4024e-01 -1.5685e-01
       120   310.0573     0.0000 4.1557e-01 -1.6843e-01 3.3731e-01 -1.2868e-01
       121   616.1789     0.0000 4.3580e-01 -1.9836e-01 3.5665e-01 -1.4683e-01
       122   342.0924     0.0000 4.6242e-01 -1.7933e-01 3.8109e-01 -1.4448e-01
       123   303.1229     0.0000 4.4104e-01 -2.0074e-01 3.6191e-01 -1.5928e-01
       124  1245.9212     0.0000 4.6972e-01 -1.9471e-01 3.8759e-01 -1.4613e-01
       125    66.3228     0.0000 4.1272e-01 -1.8623e-01 3.3724e-01 -1.4511e-01
       126   259.6804     0.0000 3.8253e-01 -2.3165e-01 3.1261e-01 -1.7224e-01
       127   108.7647     0.0000 3.9960e-01 -1.9571e-01 3.2424e-01 -1.5007e-01
       128   418.2785     0.0000 4.7050e-01 -1.8200e-01 3.8318e-01 -1.4663e-01
       129   429.8831     0.0000 4.1324e-01 -2.1509e-01 3.4036e-01 -1.6299e-01
       130   448.5683     0.0000 4.1299e-01 -2.3355e-01 3.3848e-01 -1.6985e-01
       131    60.4971     0.0000 4.3206e-01 -2.1535e-01 3.5240e-01 -1.6741e-01
       132   221.4130     0.0000 4.1323e-01 -1.8642e-01 3.3977e-01 -1.5319e-01
       133   952.5022     0.0000 4.3587e-01 -1.7758e-01 3.6257e-01 -1.3735e-01
       134    75.1574     0.0000 4.0740e-01 -1.9227e-01 3.3099e-01 -1.5596e-01
       135   529.1236     0.0000 4.1329e-01 -2.1670e-01 3.3550e-01 -1.6186e-01
       136   365.3027     0.0000 3.8417e-01 -1.6354e-01 3.1827e-01 -1.2410e-01
       137   152.6518     0.0000 4.3102e-01 -2.0404e-01 3.5165e-01 -1.6372e-01
       138   230.6592     0.0000 4.4560e-01 -1.8138e-01 3.6582e-01 -1.4720e-01
       139    49.9486     0.0000 3.7815e-01 -1.9625e-01 3.0949e-01 -1.5316e-01
       140   496.3606     0.0000 4.2440e-01 -1.8584e-01 3.4703e-01 -1.4441e-01
       141   938.5166     0.0000 4.3676e-01 -2.1179e-01 3.6405e-01 -1.5853e-01
       142   454.6673     0.0000 4.7808e-01 -1.9983e-01 3.9228e-01 -1.6266e-01
       143   434.0787     0.0000 4.6601e-01 -2.0434e-01 3.8414e-01 -1.5849e-01
       144   610.1512     0.0000 3.9489e-01 -1.7784e-01 3.2355e-01 -1.3517e-01
       145   200.9245     0.0000 4.7679e-01 -1.7724e-01 3.9150e-01 -1.4318e-01
       146   650.2611     0.0000 4.1196e-01 -2.0575e-01 3.4231e-01 -1.5480e-01
       147    56.9580     0.0000 4.1832e-01 -1.9724e-01 3.4018e-01 -1.5902e-01
       148   702.0920     0.0000 4.3322e-01 -1.9282e-01 3.5805e-01 -1.4993e-01
       149   335.1619     0.0000 4.0509e-01 -2.0525e-01 3.3410e-01 -1.6001e-01
       150   127.6171     0.0000 4.3134e-01 -2.1444e-01 3.5161e-01 -1.6955e-01
       151   113.4276     0.0000 3.9593e-01 -2.0083e-01 3.2103e-01 -1.5525e-01
       152   550.5166     0.0000 3.7023e-01 -2.2917e-01 3.0394e-01 -1.7228e-01
       153   156.7695     0.0000 4.2087e-01 -2.0764e-01 3.4824e-01 -1.6495e-01
       154   704.8491     0.0000 3.9559e-01 -2.3140e-01 3.2542e-01 -1.7291e-01
       155   332.3735     0.0000 3.7464e-01 -2.0314e-01 3.0607e-01 -1.5327e-01
       156   122.6077     0.0000 4.1270e-01 -2.3190e-01 3.3453e-01 -1.7383e-01
       157   676.2375     0.0000 4.5448e-01 -2.3794e-01 3.7308e-01 -1.7665e-01
       158   156.4851     0.0000 4.3386e-01 -2.1492e-01 3.5625e-01 -1.6754e-01
       159   308.9304     0.0000 4.2558e-01 -1.7264e-01 3.4764e-01 -1.3640e-01
       160   249.6779     0.0000 4.4305e-01 -1.8701e-01 3.6335e-01 -1.4857e-01
       161    60.9760     0.0000 4.2496e-01 -1.8777e-01 3.4868e-01 -1.4926e-01
       162   635.0962     0.0000 4.2462e-01 -2.0429e-01 3.4976e-01 -1.5816e-01
       163  1146.1787     0.0000 4.6327e-01 -1.6556e-01 3.8556e-01 -1.3026e-01
       164   131.6510     0.0000 4.2697e-01 -1.9244e-01 3.5106e-01 -1.5621e-01
       165  1867.4736     0.0000 4.8538e-01 -2.4012e-01 4.0120e-01 -1.6867e-01
       166  1013.7038     0.0000 4.6489e-01 -2.0901e-01 3.8593e-01 -1.6193e-01
       167   243.7305     0.0000 4.4649e-01 -1.7489e-01 3.6825e-01 -1.4040e-01
       168   138.4843     0.0000 4.0017e-01 -2.1677e-01 3.2528e-01 -1.6934e-01
       169   455.3670     0.0000 4.2433e-01 -2.1136e-01 3.5231e-01 -1.6704e-01
       170    20.0004     0.0000 4.0060e-01 -2.1537e-01 3.2656e-01 -1.6670e-01
       171   332.7894     0.0000 4.2700e-01 -1.7342e-01 3.5097e-01 -1.4449e-01
       172   508.1398     0.0000 4.4158e-01 -1.6299e-01 3.6780e-01 -1.3262e-01
       173   633.4806     0.0000 4.1086e-01 -2.2618e-01 3.3962e-01 -1.6814e-01
       174   694.6914     0.0000 4.4305e-01 -1.9362e-01 3.6953e-01 -1.5832e-01
       175   515.2969     0.0000 4.3227e-01 -2.0520e-01 3.5430e-01 -1.6043e-01
       176   212.5934     0.0000 4.0355e-01 -1.8133e-01 3.3159e-01 -1.4360e-01
       177   282.0534     0.0000 4.3398e-01 -2.0994e-01 3.5993e-01 -1.6619e-01
       178   286.8437     0.0000 3.9524e-01 -1.7610e-01 3.2547e-01 -1.4666e-01
       179   171.1954     0.0000 4.3289e-01 -1.9398e-01 3.5400e-01 -1.5394e-01
       180   451.9972     0.0000 4.4093e-01 -2.0186e-01 3.6512e-01 -1.5894e-01
       181    86.4261     0.0000 4.2187e-01 -1.9392e-01 3.4546e-01 -1.5501e-01
       182   309.2878     0.0000 4.2050e-01 -1.6277e-01 3.4323e-01 -1.3585e-01
       183   180.7014     0.0000 4.3316e-01 -1.7153e-01 3.5602e-01 -1.3566e-01
       184   294.1754     0.0000 4.1674e-01 -2.1181e-01 3.4300e-01 -1.6486e-01
       185   482.4727     0.0000 4.4510e-01 -2.0999e-01 3.6603e-01 -1.6272e-01
       186   489.5645     0.0000 4.5476e-01 -2.0983e-01 3.7580e-01 -1.6434e-01
       187    50.1832     0.0000 4.1109e-01 -2.0542e-01 3.3457e-01 -1.6158e-01
       188   196.0835     0.0000 4.4153e-01 -1.9082e-01 3.5971e-01 -1.5157e-01
       189   203.9963     0.0000 4.1853e-01 -2.1040e-01 3.4407e-01 -1.6739e-01
       190   938.1144     0.0000 4.2688e-01 -1.9047e-01 3.5375e-01 -1.4389e-01
       191   134.9420     0.0000 3.8361e-01 -2.1723e-01 3.1599e-01 -1.6606e-01
       192   108.7471     0.0000 4.1459e-01 -1.8894e-01 3.4061e-01 -1.5199e-01
       193     4.6979     0.0241 3.7946e-01 -2.1636e-01 3.1093e-01 -1.7006e-01
       194   389.7592     0.0000 4.2308e-01 -2.0936e-01 3.4658e-01 -1.5784e-01
       195   667.1975     0.0000 4.5198e-01 -2.1954e-01 3.7192e-01 -1.6802e-01
       196   716.1040     0.0000 4.7943e-01 -1.9580e-01 3.9763e-01 -1.5195e-01
       197    28.7729     0.0000 4.0779e-01 -2.0159e-01 3.3444e-01 -1.6113e-01
       198    69.1973     0.0000 3.8889e-01 -1.9202e-01 3.1694e-01 -1.4558e-01
       199   203.3670     0.0000 4.0550e-01 -2.1435e-01 3.3211e-01 -1.6651e-01
       200   352.7276     0.0000 4.1201e-01 -2.1370e-01 3.3933e-01 -1.6681e-01
       201   415.9989     0.0000 4.3818e-01 -1.8851e-01 3.5953e-01 -1.4794e-01
       202   612.0704     0.0000 4.6925e-01 -2.1281e-01 3.8739e-01 -1.6475e-01
       203  1108.5248     0.0000 4.5633e-01 -2.1966e-01 3.7879e-01 -1.6469e-01
       204   182.4094     0.0000 4.4355e-01 -2.0604e-01 3.6257e-01 -1.6237e-01
       205   155.8710     0.0000 4.0516e-01 -1.6577e-01 3.2982e-01 -1.3145e-01
       206   360.1840     0.0000 4.3231e-01 -1.7311e-01 3.5260e-01 -1.3802e-01
       207   183.8377     0.0000 4.0876e-01 -2.0633e-01 3.3163e-01 -1.5923e-01
       208   499.6684     0.0000 4.3982e-01 -2.1168e-01 3.6299e-01 -1.6678e-01
       209   196.4277     0.0000 4.0141e-01 -1.7726e-01 3.2625e-01 -1.4022e-01
       210   148.5140     0.0000 3.8082e-01 -1.8294e-01 3.0939e-01 -1.4298e-01
       211   179.5000     0.0000 4.0323e-01 -1.8370e-01 3.2930e-01 -1.4296e-01
       212   540.8018     0.0000 4.1466e-01 -2.0245e-01 3.3813e-01 -1.4812e-01
       213   168.8849     0.0000 4.0790e-01 -2.1951e-01 3.3652e-01 -1.6687e-01
       214   192.0740     0.0000 4.3931e-01 -1.7514e-01 3.5611e-01 -1.4403e-01
       215   446.4946     0.0000 4.1343e-01 -1.7625e-01 3.3876e-01 -1.4092e-01
       216   202.0869     0.0000 4.0749e-01 -2.0419e-01 3.3156e-01 -1.6439e-01
       217   213.6237     0.0000 4.1503e-01 -2.3525e-01 3.3931e-01 -1.7555e-01
       218   284.0683     0.0000 4.2628e-01 -2.1512e-01 3.5206e-01 -1.6798e-01
       219   321.6414     0.0000 4.4369e-01 -1.6961e-01 3.6696e-01 -1.3741e-01
       220   165.7172     0.0000 4.3059e-01 -1.8594e-01 3.4983e-01 -1.4923e-01
       221   850.6436     0.0000 4.6099e-01 -2.2686e-01 3.8250e-01 -1.7357e-01
       222    85.5015     0.0000 4.3083e-01 -2.1907e-01 3.5110e-01 -1.7045e-01
       223   296.4218     0.0000 4.0097e-01 -2.0489e-01 3.2920e-01 -1.6091e-01
       224   705.3826     0.0000 4.2995e-01 -1.5325e-01 3.5414e-01 -1.2890e-01
       225   196.2980     0.0000 4.1202e-01 -1.9562e-01 3.3718e-01 -1.5555e-01
       226   314.1676     0.0000 4.4475e-01 -1.9662e-01 3.6692e-01 -1.6152e-01
       227   439.5822     0.0000 4.5089e-01 -2.1061e-01 3.7193e-01 -1.5850e-01
       228   109.5227     0.0000 3.8759e-01 -1.8542e-01 3.1675e-01 -1.4847e-01
       229   135.5588     0.0000 3.8547e-01 -2.1010e-01 3.1659e-01 -1.6533e-01
       230   437.0136     0.0000 4.3971e-01 -1.7474e-01 3.6012e-01 -1.3225e-01
       231   496.1457     0.0000 4.2615e-01 -2.1639e-01 3.4819e-01 -1.6778e-01
       232   430.0890     0.0000 4.0876e-01 -2.1932e-01 3.3447e-01 -1.6420e-01
       233   108.0509     0.0000 4.4024e-01 -1.8031e-01 3.5790e-01 -1.4684e-01
       234   244.4580     0.0000 4.1940e-01 -2.1529e-01 3.4273e-01 -1.6637e-01
       235   459.6057     0.0000 4.6408e-01 -1.8492e-01 3.8051e-01 -1.5158e-01
       236   109.3552     0.0000 3.9798e-01 -2.0446e-01 3.2541e-01 -1.5885e-01
       237   613.1571     0.0000 3.7455e-01 -2.3380e-01 3.0631e-01 -1.6767e-01
       238   344.6912     0.0000 4.0396e-01 -2.1343e-01 3.3024e-01 -1.6085e-01
       239   155.3626     0.0000 4.1845e-01 -1.7243e-01 3.4150e-01 -1.3870e-01
       240   891.3074     0.0000 4.5251e-01 -2.1003e-01 3.7447e-01 -1.5860e-01
       241   439.8903     0.0000 4.2918e-01 -1.8907e-01 3.5135e-01 -1.5546e-01
       242   784.1609     0.0000 4.4649e-01 -2.2328e-01 3.6844e-01 -1.6873e-01
       243   284.5642     0.0000 3.8921e-01 -1.7800e-01 3.2248e-01 -1.3452e-01
       244   709.7868     0.0000 4.2889e-01 -1.9225e-01 3.5334e-01 -1.5118e-01
       245   124.2926     0.0000 4.5178e-01 -2.0496e-01 3.7095e-01 -1.6614e-01
       246  1030.8254     0.0000 4.3895e-01 -1.5725e-01 3.6311e-01 -1.2012e-01
       247   150.3008     0.0000 4.3309e-01 -1.9600e-01 3.5672e-01 -1.5875e-01
       248   405.2560     0.0000 4.4331e-01 -1.8087e-01 3.6446e-01 -1.4600e-01
       249   279.6952     0.0000 4.6914e-01 -2.0244e-01 3.8377e-01 -1.5694e-01
       250    48.5482     0.0000 3.8605e-01 -2.0452e-01 3.1264e-01 -1.6230e-01
       251   429.7168     0.0000 4.1688e-01 -2.0073e-01 3.3993e-01 -1.6009e-01
       252   335.5158     0.0000 4.2145e-01 -2.0340e-01 3.4835e-01 -1.5363e-01
       253   361.0084     0.0000 4.6080e-01 -2.0595e-01 3.8063e-01 -1.6227e-01
       254   434.2581     0.0000 4.1350e-01 -2.2961e-01 3.3650e-01 -1.6697e-01
       255   152.6469     0.0000 4.0878e-01 -1.8627e-01 3.3337e-01 -1.4848e-01
       256   179.0572     0.0000 4.2958e-01 -1.7789e-01 3.5508e-01 -1.4431e-01
       257   292.2984     0.0000 3.9911e-01 -1.5143e-01 3.2678e-01 -1.2482e-01
       258   626.9922     0.0000 4.3142e-01 -1.9607e-01 3.5703e-01 -1.5614e-01
       259   459.9452     0.0000 4.1725e-01 -1.7935e-01 3.4405e-01 -1.3691e-01
       260   149.9449     0.0000 4.3888e-01 -1.8884e-01 3.5869e-01 -1.5257e-01
       261    98.6129     0.0000 4.0248e-01 -1.8333e-01 3.2906e-01 -1.5016e-01
       262   132.9243     0.0000 4.1177e-01 -2.0704e-01 3.3742e-01 -1.6315e-01
       263   221.4600     0.0000 3.9542e-01 -1.7962e-01 3.2171e-01 -1.4938e-01
       264   299.8995     0.0000 4.0849e-01 -1.9429e-01 3.3897e-01 -1.5532e-01
       265   309.7270     0.0000 4.2299e-01 -1.8672e-01 3.4434e-01 -1.4445e-01
       266  1518.9201     0.0000 4.3422e-01 -2.4286e-01 3.5828e-01 -1.6834e-01
       267    72.5802     0.0000 3.8827e-01 -1.8263e-01 3.1471e-01 -1.4542e-01
       268   460.6139     0.0000 4.3428e-01 -1.9994e-01 3.5639e-01 -1.5656e-01
       269   968.1290     0.0000 4.8241e-01 -1.4955e-01 4.0023e-01 -1.1845e-01
       270   805.8899     0.0000 4.8091e-01 -1.5984e-01 3.9514e-01 -1.2915e-01
       271   318.7991     0.0000 4.0501e-01 -2.1237e-01 3.3314e-01 -1.6855e-01
       272   226.3405     0.0000 4.0163e-01 -2.1429e-01 3.2738e-01 -1.6744e-01
       273   272.1906     0.0000 4.2140e-01 -2.1580e-01 3.4772e-01 -1.6348e-01
       274   207.2948     0.0000 4.3250e-01 -2.1332e-01 3.5513e-01 -1.6478e-01
       275   317.6167     0.0000 3.9930e-01 -2.0311e-01 3.3028e-01 -1.6256e-01
       276   490.9885     0.0000 4.5174e-01 -1.8976e-01 3.7254e-01 -1.5122e-01
       277   509.2066     0.0000 4.4261e-01 -1.9847e-01 3.6746e-01 -1.5611e-01
       278   227.3593     0.0000 4.3020e-01 -2.0939e-01 3.4999e-01 -1.6552e-01
       279   313.7234     0.0000 4.3095e-01 -2.0548e-01 3.5675e-01 -1.6370e-01
       280  1062.2782     0.0000 4.4727e-01 -2.3870e-01 3.7174e-01 -1.7503e-01
       281   400.4195     0.0000 4.3061e-01 -2.0641e-01 3.5095e-01 -1.5900e-01
       282   231.1522     0.0000 4.0933e-01 -2.1683e-01 3.3814e-01 -1.7006e-01
       283   322.8128     0.0000 4.1889e-01 -2.2900e-01 3.4222e-01 -1.7133e-01
       284   222.1556     0.0000 4.6167e-01 -2.1439e-01 3.7788e-01 -1.6498e-01
       285   318.1203     0.0000 4.1572e-01 -2.0634e-01 3.3933e-01 -1.5732e-01
       286   456.0404     0.0000 4.1080e-01 -1.6592e-01 3.3776e-01 -1.3119e-01
       287   701.5046     0.0000 4.8477e-01 -1.9157e-01 4.0035e-01 -1.5259e-01
       288   168.2908     0.0000 3.8029e-01 -1.9850e-01 3.1392e-01 -1.5480e-01
       289   286.4159     0.0000 4.2247e-01 -2.2742e-01 3.4468e-01 -1.7302e-01
       290   176.5313     0.0000 4.0118e-01 -1.9658e-01 3.2722e-01 -1.5235e-01
       291    99.1752     0.0000 4.0696e-01 -2.0036e-01 3.3348e-01 -1.5491e-01
       292    35.2797     0.0000 4.2363e-01 -2.0069e-01 3.4406e-01 -1.5478e-01
       293   917.2875     0.0000 4.8004e-01 -1.9292e-01 3.9810e-01 -1.5573e-01
       294   337.6406     0.0000 4.3545e-01 -1.8043e-01 3.5849e-01 -1.4090e-01
       295   583.1900     0.0000 4.4960e-01 -2.0120e-01 3.7136e-01 -1.5948e-01
       296   909.5345     0.0000 4.2925e-01 -2.1253e-01 3.5650e-01 -1.6165e-01
