0 0.323289 0.0993982 1.19612 0.155621 0.000481644
1 0.323952 0.122419 1.34593 0.142197 0.000298279
2 0.32356 0.138142 1.41829 0.133495 0.000230642
3 0.324387 0.15311 1.48786 0.124952 0.000179039
4 0.324596 0.168458 1.56058 0.120858 0.000143241
5 0.324594 0.18565 1.59058 0.1148 0.000119326
6 0.324757 0.20878 1.6672 0.113439 9.32798e-05
7 0.324786 0.250922 1.78084 0.121791 6.73701e-05
8 0.323651 0.0761893 1.12163 0.321626 0.000890451
9 0.324247 0.0920354 1.21937 0.311297 0.000659197
10 0.32405 0.105001 1.32405 0.30535 0.000505848
11 0.324577 0.117915 1.42585 0.299537 0.000394706
12 0.324637 0.132085 1.51675 0.297079 0.000315904
13 0.324609 0.15061 1.56229 0.292376 0.000265378
14 0.324835 0.179501 1.59451 0.295005 0.000215043
15 0.325317 0.233616 1.72703 0.295863 0.000132092
16 0.32363 0.0677724 1.09921 0.501271 0.000679145
17 0.324001 0.0811188 1.18566 0.492717 0.000532805
18 0.324776 0.0923824 1.27857 0.489882 0.000421463
19 0.324716 0.10484 1.37598 0.489778 0.000331871
20 0.324546 0.119201 1.47843 0.489177 0.000260713
21 0.324599 0.13806 1.52963 0.491 0.000213565
22 0.324689 0.167985 1.57612 0.488847 0.000167899
23 0.324851 0.22428 1.7165 0.486719 0.000100797
24 0.325975 0.0638187 1.07631 0.673604 0.000216707
25 0.326255 0.0745815 1.16817 0.671438 0.000172584
26 0.326636 0.084399 1.23996 0.668416 0.000146629
27 0.32706 0.0948505 1.33414 0.666585 0.000121249
28 0.326922 0.107269 1.45334 0.666294 9.58684e-05
29 0.326864 0.122629 1.59338 0.666007 7.35832e-05
30 0.32797 0.144654 1.67519 0.660695 5.9794e-05
31 0.330396 0.192561 1.78395 0.642286 4.46139e-05
32 0.332591 0.0636887 1.08499 0.847448 -0.000116099
33 0.333718 0.0771742 1.24375 0.842458 -6.44329e-05
34 0.333782 0.0932425 1.44728 0.840933 -3.42396e-05
35 0.333727 0.118291 1.73987 0.840046 -1.52231e-05
36 0.374142 0.104203 1.20466 0.153351 0.000324784
37 0.374198 0.127521 1.358 0.140494 0.000200996
38 0.373925 0.143268 1.43557 0.131906 0.000154095
39 0.374843 0.157905 1.4811 0.127218 0.000127541
40 0.374058 0.173387 1.54613 0.121623 0.000102738
41 0.373825 0.191043 1.60178 0.118961 8.45315e-05
42 0.374668 0.214013 1.67951 0.114596 6.43344e-05
43 0.374414 0.253709 1.78981 0.125422 4.82576e-05
44 0.373005 0.0788843 1.12556 0.32438 0.000637395
45 0.373835 0.0952018 1.22602 0.312949 0.00046839
46 0.373815 0.108043 1.32765 0.305147 0.000361085
47 0.374111 0.121379 1.43662 0.302781 0.000278433
48 0.3747 0.135784 1.51737 0.298032 0.000225145
